id,gold,pred,text,votes,top_votes,K,confidence,correct
185,Sci/Tech,Business,"Microsoft launches new search engine Redmond-based Microsoft Corp. on Thursday launched a test version of its new MSN Search service, hoping to compete with Google and other major Web search services.","{""World"": 0, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 1}",4,5,0.8,0
186,Sci/Tech,Business,EDS Is Charter Member of Siebel BPO Alliance (NewsFactor) NewsFactor - Siebel Systems (Nasdaq: SEBL) has named EDS as the charter partner in Siebels' new business process outsourcing (BPO) global strategic-alliance program. The agreement expands the relationship between EDS and Siebel to provide a set of high-value managed products and service offerings targeted at the BPO and customer relationship management (CRM) marketplaces.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,0
187,Sports,Sports,"Long and short of a rivalry that was Five years may not seem a whole lot, but consider what has happened since the last time the Green Bay Packers played the Dallas Cowboys prior to today #39;s meeting.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
188,World,World,Ukraine's Yanukovich to Run Again in Repeat Vote  KIEV (Reuters) - Ukrainian Prime Minister Viktor Yanukovich  said on Saturday he would stand against opposition liberal  Viktor Yushchenko again in a re-run of their contested  presidential election and he defiantly vowed he would win.,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
189,World,World,"Iran Seeks to Amend Nuclear Freeze Deal (AP) AP - Iran sought on Wednesday to partially roll back its commitment to freeze all uranium enrichment programs, demanding the right to run some equipment that can be used to produce nuclear arms.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
190,World,World,European Press Review: Climate Change European editorials on Monday commented on the results of the local elections in the western German state of North Rhine-Westphalia.,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
191,Business,Business,EBay #39;s Buy Of Rent.com May Lack Strategic Sense Standard  amp; Poor #39;s Equity Research said the purchase of Rent.com by eBay (nasdaq: EBAY - news - people ) could be a bit of a miscalculation.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
192,World,World,"'Sherlock' Is Bicycling Across Australia PERTH, Australia - A former British soccer player raising money for a leukemia charity set off Wednesday on a coast-to-coast ride across Australia on a Victorian-era bicycle that is older than the country.    Leukemia survivor Lloyd Scott dressed up as fictional British supersleuth Sherlock Holmes, complete with tweed coat, deerstalker hat and a fake mustache for the 2,700-mile trip from Perth to Sydney...","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
193,Sci/Tech,Sci/Tech,"NASA Leader Cites Finances and Submits His Resignation Sean O #39;Keefe resigned as NASA administrator on Monday, saying he is leaving the position he has held for three years to pursue better economic opportunity for his family.","{""World"": 1, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 4}",4,5,0.8,1
194,Business,Business,"Petronas pursues China LNG supply opportunities Petroliam Nasional Bhd., or Petronas, Malaysias national oil and gas firm, is in discussions with Chinas State-owned oil and gas firms for potential liquefied natural ","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
195,Business,Business,"Lazard Meeting Ends Without IPO Decision  PARIS (Reuters) - Lazard's board on Tuesday failed to  decide on a share sale that would end over 150 years of private  ownership at the independent investment bank but most partners  seemed to back the plan, sources close to the matter said.","{""World"": 0, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 0}",4,5,0.8,1
196,Sci/Tech,Business,"Red Hat Buys Technology from Netscape (Reuters) Reuters - Linux distributor Red Hat Inc. \said on Thursday that it had bought Netscape's computer user\identification and management technology from America Online\Inc., a unit of Time Warner Inc.","{""World"": 0, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 1}",4,5,0.8,0
197,Sci/Tech,Sci/Tech,"Flat-screen TV emits international distress signal Could your TV call the Air Force? Apparently, Toshiba flat-screens can! Tv doesn #39;t get much better than this...  quot;An Oregon man discovered earlier this month that his year-old Toshiba Corporation flat-screen ","{""World"": 0, ""Sports"": 0, ""Business"": 1, ""Sci/Tech"": 4}",4,5,0.8,1
198,Sports,Sports,"Deportivo La Corua 0-1 Liverpool: FT Report LA CORUNA, November 3 (Champions League) - Rafael Benitez heard his name ring around a Spanish stadium in his homeland again but this time it was from Scouse voices rather than those in Valencia, with whom he won La Liga.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
199,Sports,Sports,"Leinart, Bush, White and Peterson lead final 5 Four players whose teams are bound for the Orange Bowl dominate the Heisman Trophy finalist list, which was announced Wednesday evening on SportsCenter.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
200,Sci/Tech,Business,"Google and Microsft Getting Close Google and Microsft Getting Close\\Microsoft partnering with Google? Well sort of, an article released yesterday details the relationship between the two, and the use of Google Deskbar in Microsoft's Partner Pack for Windows, ""a collection of Microsoft and third-party products released last week that Microsoft describes on its Web site ...","{""World"": 0, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 1}",4,5,0.8,0
201,Business,ABSTAIN,"Toy Safety Glance 398,000 Bumble Bee toys distributed by Graco Children #39;s Products. Graco received 26 reports of antennae breaking off the toys, including five reports of children who started to choke on the broken parts.","{""World"": 2, ""Sports"": 0, ""Business"": 1, ""Sci/Tech"": 1}",0,5,0.0,0
202,Sports,Sports,Boxing: Khan shows no rust to emerge lord of the ring Amir Khan celebrated his first fight since winning the lightweight Olympic silver medal in Athens with a one-sided 35-13 points victory over American Michael Evans at Liverpool Olympia last night.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
203,World,World,Shaukat Aziz gets vote of confidence ISLAMABAD: Newly-elected known as finance wizard Prime Minister Shaukat Aziz has secured vote of confidence form the national assembly.,"{""World"": 4, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",4,5,0.8,1
204,Sci/Tech,World,Violent video games slammed p2pnet.net News:-The launch of the now much-maligned Kill Jack Kennedy Again game has achieved at least one thing: Its woken the mainstream media up to the fact that video games based on giving players a way to take part in virtual murder aren #39;ta ,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,0
205,World,World,"Blast Near Convoy of Palestinian Security Chief (Reuters) Reuters - An explosion occurred near the convoy of a\Palestinian security chief in the Gaza Strip on Tuesday,\witnesses said.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
206,Sports,Sports,"Auburn Stays Perfect No. 2 Auburn rallies in the second half and defeats rival Alabama, 21-13, Saturday to keep its national championship hopes alive.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
207,Sports,Sports,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday.","{""World"": 0, ""Sports"": 4, ""Business"": 1, ""Sci/Tech"": 0}",4,5,0.8,1
208,Sports,Sports,Knee Injury Sidelines Chiefs' Holmes (AP) AP - Kansas City Chiefs star running back Priest Holmes will miss the rest of the season with a knee injury.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
209,Business,Business,"Yukos faces tax arrears of \$4bn MOSCOW: Russias tax ministry said on Friday that it had raised its back tax claims against oil major Yukos by a fifth for 01, to 119.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
210,Sci/Tech,Business,"Odd couple: Schwartz and McNealy It hasn't even been eight months since Sun Microsystems promoted Jonathan Schwartz to be Chief Executive Scott McNealy's right-hand man, but the two are already acting like an old couple. Missing Links","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,0
211,Sports,Sci/Tech,Weis Sues Doctors Notre Dame head coach Charlie Weis files suit against the doctors who performed weight-loss surgery on him in 2002 that almost killed him.,"{""World"": 0, ""Sports"": 1, ""Business"": 0, ""Sci/Tech"": 4}",4,5,0.8,0
212,Sports,Sports,"Bonds getting better with age Barry Bonds continues to defy the odds, and at 40 years of age he is still easily the most dominant hitter in Major League Baseball.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
213,Sports,Sports,"Agassi Overcomes Verdasco Power  STOCKHOLM (Reuters) - Andre Agassi marched into the  Stockholm Open semifinals Friday, beating Spanish eighth seed  Fernando Verdasco 7-6, 6-2 in his toughest match of the  tournament.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
214,Sci/Tech,Sci/Tech,"Apple Sailing on Digital River the iPod -s a nifty little device, primarily allowing you to listen to downloaded music, but also giving you the opportunity ","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,1
215,Sports,Sports,"Kobe Bryant Accuser #39;s Name to Be Disclosed -Judge The young woman who accused basketball star Kobe Bryant of rape must disclose her identity in her civil case against him, a federal judge ruled on Wednesday.","{""World"": 1, ""Sports"": 4, ""Business"": 0, ""Sci/Tech"": 0}",4,5,0.8,1
216,Sci/Tech,Business,"Fujitsu Siemens profit grows 60 percent Fujitsu Siemens Computers (Holding) BV, Europe #39;s largest remaining computer manufacturer, posted a 60 percent leap in profit for the first half of its fiscal year on higher sales of laptops and servers to business customers, the company said Wednesday.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,0
217,Sports,Sports,"A  #39;new Greece #39; beams after success of Games As Greeks get a boost, it remains unclear if success will mean higher stature in Europe. By Peter Ford  Staff writer of The Christian Science Monitor.","{""World"": 2, ""Sports"": 3, ""Business"": 0, ""Sci/Tech"": 0}",3,5,0.6,1
218,Business,Business,"DaimlerChrysler, Mitsubishi in venture Automaker DaimlerChrysler AG said Wednesday it has signed a contract with Japan #39;s Mitsubishi Motors Corp. in which the two companies renewed their commitment to joint production and development projects.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
219,Sports,Sports,"Olympic hopefuls for  #39;12 submit bids The five cities looking to host the 2012 Summer Games submitted bids to the International Olympic Committee, entering the final stage of a long process in hopes of landing one of the biggest prizes in sports.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
220,World,World,"War crimes hearings to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected Al Qaeda fighters will be formally charged with war crimes this week as the US military opens the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at a remote US Navy base in Cuba.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
221,Business,Business,Ex-Manager At Fannie to Skip Hearing The former Fannie Mae employee who assisted federal regulators in an investigation of the company's accounting will not testify at a congressional hearing next week.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
222,Sports,Sports,Friday Focus: Running in the rain Rain is forecast for Saturday in Spa. Here's what the team will do to cope...,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
223,World,World,"For the First Time, an African Woman Wins the Nobel Peace Prize Wangari Maathai, a Kenyan who has worked tirelessly to protect the environment, improve the lives of women, and fight crime, Friday became ","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
224,Sci/Tech,World,"Md. Board Meeting Worries Democrats Republican-dominated election board met behind closed doors in deliberations that Democrats feared were aimed at ousting Elections Administrator Linda H. Lamone.&lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,0
225,Sports,Sports,"Big Unit, Not Bonds, Reaches Milestone (AP) AP - Barry Bonds was beaten by Randy Johnson in the race for baseball's latest milestone moment.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
226,World,World,"Commuter Plane Crashes in China, Killing 54 A China Eastern Airlines commuter plane crashed into a frozen lake in northern China this morning, killing all 53 people on board and 1 on the ground, state media and the airline said.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
227,World,World,"Israeli Labour  amp; Sharon in coalition talks Coalition peace talks have begun between Israel #39;s opposition Labour party and the Prime Minister, Ariel Sharon. Labour leader Shimon Peres said that his party want a guarantee that the government fulfils its ","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
228,Business,Business,Oil Prices Edge Below  #36;49 a Barrel (Reuters) Reuters - Oil prices edged below  #36;49 a barrel\on Wednesday as traders looked ahead to an expected build in\weekly U.S. inventory data that would help bolster the thin\supply cushion ahead of peak northern winter demand.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
229,Business,Business,"Small changes, big profits Staples Inc. hosted a daylong event last week for analysts who follow the company's stock, laying out plans to keep growing in the immediate future and beyond. Everyone went home smiling.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
230,Business,Business,Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company #39;s operations and cut as many as 300 jobs.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
231,Business,Business,"Briefly: China interest in key Yukos unit China is interested in participating in the bidding for Yuganskneftegaz, the top oil-producing subsidiary of the Russian oil giant Yukos, a Chinese economic official was quoted as saying in a report Thursday by the Russian news agency Interfax. The ...","{""World"": 0, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 0}",4,5,0.8,1
232,Business,World,Brown seeks to retain EU rebate Chancellor Gordon Brown has expressed his determination to retain the British rebate on its contributions to the European Union #39;s annual budget.,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,0
233,Sci/Tech,Sci/Tech,"Ooh la la, Apple unveils new iMac (SiliconValley.com) SiliconValley.com - Attempting to capitalize on iPod mania, Apple Computer Tuesday unveiled a fast new version of the iMac that it all but touted as a smart accessory for the sexy music players.","{""World"": 1, ""Sports"": 0, ""Business"": 1, ""Sci/Tech"": 3}",3,5,0.6,1
234,Sci/Tech,Business,"IBM Unveils Security Intel Service, Notes Big Jump In Attacks Attacks against crucial infrastructure -- utilities, telcos, and government agencies -- rose by 55 from July to August. By Gregg Keizer, TechWeb.","{""World"": 0, ""Sports"": 0, ""Business"": 3, ""Sci/Tech"": 2}",3,5,0.6,0
235,Business,Business,"Dollar Stuck, CPI Offers Little Direction  TOKYO (Reuters) - The dollar moved in tight ranges on  Wednesday as most investors shrugged off lower-than-expected  U.S. inflation data and stuck to the view the U.S. Federal  Reserve would continue raising rates.","{""World"": 1, ""Sports"": 0, ""Business"": 4, ""Sci/Tech"": 0}",4,5,0.8,1
236,Business,Business,"Morgan Stanley Profit Falls 34 Percent  NEW YORK (Reuters) - U.S. investment bank Morgan Stanley  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MWD.N target=/stocks/quickinfo/fullquote""&gt;MWD.N&lt;/A&gt; on Wednesday said quarterly profit dropped 34 percent  amid reduced trading revenue, falling well short of Wall  Street's already-lowered expectations after a summer of  sluggish market activity.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
237,Business,Business,"Consumer Prices Down, Industry Output Up  WASHINGTON (Reuters) - U.S. consumer prices dropped in July  for the first time in eight months as a sharp run up in energy  costs reversed, the government said in a report that suggested  a slow rate of interest rate hikes is likely.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
238,Business,Business,"BP Beats Q3 Forecasts on High Oil Price (Reuters) Reuters - BP Plc, the world's second largest oil\company, reported bumper third-quarter earnings on Tuesday on\the back of high oil prices.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
239,Business,ABSTAIN,"Ontario won #39;t help other provinces squeeze Ottawa for more &lt;b&gt;...&lt;/b&gt; Premier Dalton McGuinty sent a shot across the bow of have-not provinces Sunday, warning that Ontario will not support efforts to wring billions more in equalization payments out ","{""World"": 1, ""Sports"": 0, ""Business"": 2, ""Sci/Tech"": 0}",0,5,0.0,0
240,Sci/Tech,Sci/Tech,"Supernova Warning System Will Give Astronomers Earlier Notice Duke University -- A Supernova Early Warning System (SNEWS) that detects ghostlike neutrino particles that are the earliest emanations from the immense, explosive death throes of large stars will alert astronomers of the blasts before they can see the flash.     SNEWS ""could allow astronomers a chance to make unprecedented observations of the very early turn-on of the supernova,"" wrote the authors of an article about the new system in the September issue of the ""New Journal of Physics.""     They also noted that ""no supernova has ever been observed soon after its birth.""     Big stars end their lives in explosive gravitational collapses so complete that even the brilliant flashes of light usually announcing these extremely rare ""supernova"" events stay trapped inside, unseen by astronomers, for the first hours or days...","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,1
241,World,World,"Iran, EU Negotiators Seek Nuke Agreement (AP) AP - A key U.N. atomic agency meeting adjourned for the weekend, giving Iran time to consider a total freeze of a program that could make weapons grade uranium and for delegates to decide on further steps in policing Tehran's nuclear activities.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
242,Sci/Tech,Business,"Microsoft signs two Indian deals Microsoft is to form multi-million pound partnerships with two Indian software firms, and is expected to double the 1,500 people it already employs in India.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,0
243,Business,Business,"Guidant merges with Johnson and Johnson Indianapolis, Dec. 16 - An announcement Thursday morning ends weeks of speculation and means that if Guidant shareholders sign off, Indiana will lose one of its few Fortune 500 companies.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
244,Sci/Tech,Business,"O2 to roll out i-mode The deal, which was leaked to the press last week, will see the UK-based mobile operator deliver data services -- such as games, ringtones and entertainment -- through a platform that has been credited with making NTT DoCoMo the force that it is in ","{""World"": 0, ""Sports"": 0, ""Business"": 3, ""Sci/Tech"": 2}",3,5,0.6,0
245,Sci/Tech,Sci/Tech,"Scientists Stumped by Dead Croakers (AP) AP - Thousands of croakers have washed ashore at beaches along the Atlantic coast in recent days, the latest mass deaths of the popular sport fish.","{""World"": 1, ""Sports"": 1, ""Business"": 0, ""Sci/Tech"": 3}",3,5,0.6,1
246,World,World,"Acquittal Boosts Berlusconi Ahead of Vote (AP) AP - Premier Silvio Berlusconi, an important ally for President Bush in Iraq, was acquitted of corruption charges that have dogged his government from the start. The verdict was a boost to the conservative leader ahead of 2006 elections. Berlusconi, 68, has long insisted he was the victim of left-wing prosecutors.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
247,Sports,Sports,"Bonds's Excuse Has the Scent of Snake Oil, Not Arthritis Balm Barry Bonds's ignorance of the substances obtained by his trainer from Balco is more childish than a youngster's excuse that ""the dog ate my homework.""","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
248,Business,Business,Agency sustains \$2 M hit The Pennsylvania Turnpike Commission lost about \$2 million in revenue Wednesday as thousands of holiday travelers zipped through the toll booths for free.,"{""World"": 0, ""Sports"": 0, ""Business"": 3, ""Sci/Tech"": 0}",3,5,0.6,1
249,Sports,Sports,Efficient Germany Sweep Past Japan Two goals from Miroslav Klose helped Jrgen Klinsmann #39;s experimental Germany side breeze to a 3-0 win over Japan in Yokohama this afternoon.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
250,World,World,"Pakistan bombs suspected al-Qaida camp Ayman al- Zawahiri, second in command of al-Qaida, said last night that the US faced defeat in Iraq and Afghanistan. In a videotape broadcast by the Arab satellite television station al-Jazeera, he said:  quot;The ","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
251,Sports,Sports,"Stuttgart struggles to draw Berlin, Germany (Sports Network) - Life without star striker Kevin Kuranyi began with a scoreless draw for Stuttgart against Hertha Berlin.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
252,World,World,Congress Members Seek Officer's Dismissal (AP) AP - A group of congressional Democrats is asking President Bush to dismiss a senior military intelligence officer who made church speeches that included inflammatory religious remarks while discussing the war on terrorism.,"{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
253,Sci/Tech,World,"Virtual Warriors Have Feelings, Too Instead of playing Halo 2 as intended, a filmmaker and a crew of machinima peers exploit the game's software quirks to create their online comedy series, Red vs. Blue, within Halo's virtual world.","{""World"": 4, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 1}",4,5,0.8,0
254,Sports,Sports,"Mind more free now Calcutta: Anil Kumble began the year looking to quickly reach 435. He got there (and went one better) in Dhaka on Friday afternoon, the opening day of the second last Test of 2004.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
255,Business,Business,Pension sales help to lift Aviva The UK's biggest insurer unveils better than expected sales figures for the first nine months of the year.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
256,Business,Business,Update 2: Google Says Revenue Growth Is Slowing Shares of Google Inc. slipped in pre-market trading Thursday after the world #39;s most popular Internet search engine warned for the second time in a week that its fourth-quarter revenue growth rate is likely to slow from previous quarters.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
257,Sci/Tech,Sci/Tech,"NASA Finishes Redesigned Shuttle Fuel Tank (Reuters) Reuters - NASA has finished building a redesigned\space shuttle fuel tank that was reconfigured to eliminate the\debris problem that doomed the shuttle Columbia and its seven\astronauts, agency officials said on Tuesday.","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,1
258,Sports,Sports,"McDOWELL SUCCEEDS WHERE AMERICANS FAIL Nobody and nothing could overshadow Colin Montgomerie last week, but Ulsterman Graeme McDowell was doing it at Woburn again today.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
259,Sci/Tech,Sci/Tech,"AMD pushes desktop performance with new chips Advanced Micro Devices Inc. (AMD) is expected to unveil its most powerful desktop processors to date on Tuesday, a few days after rival Intel Corp. disclosed changes to its desktop processor road map.","{""World"": 0, ""Sports"": 0, ""Business"": 1, ""Sci/Tech"": 4}",4,5,0.8,1
260,World,World,"Returning Fallujans will face clampdown FALLUJAH, Iraq -- The US military is drawing up plans to keep insurgents from regaining control of this battle-scarred city, but returning residents may find that the measures make Fallujah look more like a police state than the democracy they have been promised.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
261,World,World,"Frail Pope Celebrates Mass at Lourdes LOURDES, France - A frail Pope John Paul II, breathing heavily and gasping at times, celebrated an open-air Mass on Sunday for several hundred thousand pilgrims, many in wheelchairs, at a shrine to the Virgin Mary that is associated with miraculous cures.    At one point he said ""help me"" in Polish while struggling through his homily in French...","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
262,Sports,Sports,"Eleusis wins Long Island  #39;cap; Personal Legend wins Turnback the &lt;b&gt;...&lt;/b&gt; Eleusis made a successful US debut by beating Literacy by 2\\ lengths in Aqueduct #39;s Saturday feature, the Grade II, \$150,000 Long Island Handicap for fillies and mares 3 and older.","{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
263,Sports,Sports,England v Zimbabwe England welcomed back the world #39;s best one-day player on Friday as they began their challenge for the ICC Champions Trophy by naming key all-rounder Andrew Flintoff in their line-up to face Zimbabwe at Edgbaston.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
264,Business,Business,Regional House Price Declines Possible  WASHINGTON (Reuters) - U.S. housing industry economists on  Monday cautioned that rapid house price gains in some areas of  the country may not be sustainable.,"{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
265,Sports,Sports,Report Card In The Black Coaches Association gave most of the 28 schools that filled head-coaching jobs in I-A and I-AA football last year above-average marks in its first Hiring Report Card.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
266,Sci/Tech,Sci/Tech,"Hackers, spoofers and malware--oh my! IE exploit code could boost risk of browser mishaps. Microsoft says teamwork makes for better defenses.\","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,1
267,Sci/Tech,Business,"HP, IBM, Dell set code' for treatment of workers (SiliconValley.com) SiliconValley.com - Hewlett-Packard, IBM and Dell, which were accused earlier this year of having ""dire working conditions"" at factories outside the United States, announced Wednesday that they have agreed on a ""code of conduct"" for the treatment of workers and the environment.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,0
268,World,World,"At Least 24 Killed Morocco Bush Crash (AP) AP - A bus, truck and taxi collided in a mountainous region of western Morocco Saturday, killing 24 people and injuring about 20 others, the official MAP news agency reported.","{""World"": 5, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
269,Sports,Sports,England job remains full-time THE Football Association yesterday insisted it has no plans to reduce the England coach #39;s job to a part-time position. A report in the Daily Mirror claimed the FA was considering appointing a Premiership boss ,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
270,Sports,Sports,Orioles Target Sexson Free agent first baseman Richie Sexson appears to be at the top of the Orioles' wish list after a meeting at the team's suite on Saturday.,"{""World"": 0, ""Sports"": 5, ""Business"": 0, ""Sci/Tech"": 0}",5,5,1.0,1
271,Business,Business,"Dollar Rises on the Interest Rate Plays  NEW YORK (Reuters) - The dollar rose on Thursday as  traders, short of dollars after relentlessly selling them for  weeks, looked to the growing yield advantage of U.S. assets as  a reason to buy back the currency before the end of the year.","{""World"": 0, ""Sports"": 0, ""Business"": 5, ""Sci/Tech"": 0}",5,5,1.0,1
272,Sci/Tech,World,"Photo gallery: Bill Gates' home on Lake Washington Webshots users offer their photos of Bill Gates mansion in Medina, Wash.","{""World"": 4, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 1}",4,5,0.8,0
273,Sci/Tech,Sci/Tech,"Speak Clearly and Carry a Manual Ten years after it unveiled its first dream house, Microsoft has a new demonstration home showcasing technology that Microsoft is betting will become commonplace within a few years.","{""World"": 0, ""Sports"": 0, ""Business"": 1, ""Sci/Tech"": 4}",4,5,0.8,1
274,Sci/Tech,Sci/Tech,"Internet access is free on ferries during tests Tests of high-speed wireless Internet service on one of the region #39;s busiest ferry runs have been canceled, but the service, referred to as Wi-Fi, might still become available on that run, between Seattle and Bremerton, the ferry service said.","{""World"": 0, ""Sports"": 0, ""Business"": 0, ""Sci/Tech"": 5}",5,5,1.0,1
